family,case,tail_ratio,passes,seed,pass_estimate,pass_absolute_error,mean_estimate,mean_absolute_error,empirical_sd,empirical_stderr,pass_runtime_s,mean_runtime_s,total_runtime_s,max_peak_rss_mb,pass_max_importance_multiplier,max_importance_multiplier,pass_max_post_truncation_abs_coefficient,max_post_truncation_abs_coefficient,reference
clifford_t,ct_n20_d12,1.00,11,202707160311,0.33929172598118806,0.0097709632916910816,0.3309394482275661,0.0014186855380691199,0.0044971020294112592,0.0013559272795911784,0.789292985,0.884575455,9.730330010,88.199,2396.9337025322798,2396.9337025322798,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,12,202707160312,0.32858699713011869,0.00093376555937829675,0.33074341063611218,0.0012226479466151963,0.0043412621117080857,0.0012532144244086934,0.786394751,0.876393730,10.516724761,88.199,323.56722402534194,2396.9337025322798,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,13,202707160313,0.32703135404850375,0.0024894086409932292,0.3304578678216808,0.00093710513218381308,0.0042820510756365962,0.0011876272859510366,0.761557968,0.867560210,11.278282729,88.199,283.81163788351591,2396.9337025322798,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,14,202707160314,0.33117129256134781,0.0016505298718508254,0.33050882673165699,0.00098806404216000843,0.0041184776545598262,0.0011007094527462279,0.874219768,0.868035893,12.152502497,88.199,322.84958152136062,2396.9337025322798,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,15,202707160315,0.33213565673429735,0.0026148940448003644,0.33061728206516633,0.001096519375669347,0.0039908314023826032,0.0010304282372632942,0.780625892,0.862208559,12.933128389,88.199,233.3073112619999,2396.9337025322798,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,16,202707160316,0.32829458403627931,0.0012261786532176688,0.33047211343836091,0.00095135074886393278,0.0038989916405951408,0.00097474791014878521,0.799250881,0.858273704,13.732379270,90.094,188.53002363432981,2396.9337025322798,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,17,202707160317,0.32641887989737595,0.0031018827921210357,0.33023368793595004,0.00071292524645305555,0.0039010763346145035,0.00094614998713017542,0.778455547,0.853578519,14.510834817,90.094,531.09533743937186,2396.9337025322798,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,18,202707160318,0.32680126231724343,0.0027195003722535471,0.33004299762379963,0.00052223493430264556,0.0038701068567943927,0.00091219293411862342,0.812363311,0.851288785,15.323198128,90.094,332.04384831919839,2396.9337025322798,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,19,202707160319,0.32586319626427962,0.0036575664252173623,0.3298230080785618,0.00030224538906481468,0.003881384254903988,0.00089045061727244192,0.798909374,0.848531974,16.122107502,90.094,234.25397559173317,2396.9337025322798,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,20,202707160320,0.33311159986185307,0.0035908371723560872,0.32998743766772631,0.00046667497822933113,0.0038487638571718412,0.00086060976139805281,0.857996041,0.849005177,16.980103543,90.094,248.05175526199784,2396.9337025322798,1,1,0.32952076268949698
ising,ising_n20_s12,1.00,1,202707161310,0.71607600182233511,0.0019672083657591433,0.71607600182233511,0.0019672083657591433,,,5.882409728,5.882409728,5.882409728,149.758,4299.4634620058623,4299.4634620058623,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,2,202707161311,0.71389246139049511,0.00021633206608084876,0.71498423160641511,0.00087543814983914725,0.0015439962463490607,0.0010917702159199958,4.886489751,5.384449739,10.768899479,149.758,2792.4105380646988,4299.4634620058623,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,3,202707161312,0.71441519092625771,0.00030639746968175174,0.71479455137969605,0.00068575792312008943,0.0011401306809285759,0.00065825475554546467,4.896742007,5.221880495,15.665641486,149.758,3948.3767000660564,4299.4634620058623,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,4,202707161313,0.71508754604583302,0.00097875258925705921,0.7148678000462303,0.00075900658965433188,0.0009423694153529328,0.0004711847076764664,5.490783071,5.289106139,21.156424557,149.758,13902.41935243564,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,5,202707161314,0.71457899655282997,0.00047020309625400714,0.71481003934755027,0.00070124589097431134,0.00082627270183911511,0.00036952038585293535,5.564113144,5.344107540,26.720537701,149.758,3974.5905960025639,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,6,202707161315,0.71374542560215815,0.0003633678544178176,0.71463260372331827,0.00052381026674230835,0.00085736903765136062,0.0003500194439178154,5.311432656,5.338661726,32.031970357,149.758,4005.5475089119291,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,7,202707161316,0.71418877392951174,7.9980472935781144e-05,0.7145691994670601,0.00046040601048413787,0.00080044284841839246,0.00030253895937646242,6.572098612,5.514866996,38.604068969,161.188,3391.3344734505422,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,8,202707161317,0.7155141052346462,0.0014053117780702395,0.71468731268800834,0.00057851923143237283,0.00081288670511070482,0.00028739885076008436,5.376259249,5.497541027,43.980328218,161.188,4856.1876730837112,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,9,202707161318,0.71268543211089908,0.0014233613456768879,0.71446488151277399,0.00035608805619802286,0.0010116656292336889,0.00033722187641122963,5.249292735,5.469957884,49.229620953,161.188,3981.321124224125,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,10,202707161319,0.71415772044102266,4.8926984446695521e-05,0.7144341654055989,0.00032537194902293454,0.00095874060300084763,0.00030318039907659415,4.848752653,5.407837361,54.078373606,161.188,3998.8241227690987,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,11,202707161320,0.70904652371224941,0.005062269744326553,0.71394437979711256,0.00016441365946340269,0.0018617342867717709,0.00056133400805108045,6.073397484,5.468342826,60.151771090,161.188,2914.7985515638652,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,12,202707161321,0.71508169585966619,0.00097290240309022558,0.71403915613565871,6.9637320917248502e-05,0.0018052006365292044,0.00052111653672071005,5.589548121,5.478443268,65.741319211,161.188,3904.8975506136635,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,13,202707161322,0.71399486029752801,0.00011393315904795198,0.71403574876349474,7.3044693081225631e-05,0.0017283916875776395,0.00047936960412668579,4.869138551,5.431573674,70.610457762,161.188,13496.067365174347,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,14,202707161323,0.71431206626925725,0.00020327281268128772,0.71405548572819211,5.3307728383855668e-05,0.0016622263014353341,0.00044424866566110328,4.874257852,5.391765401,75.484715614,161.188,4044.7976321633246,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,15,202707161324,0.71562744462058658,0.0015186511640106204,0.71416028298768508,5.1489531109116804e-05,0.0016523850593007235,0.00042664398774624378,5.150865365,5.375705399,80.635580979,161.188,3766.2324558428263,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,16,202707161325,0.71419658935176722,8.7795895191256079e-05,0.71416255213544022,5.3758678864257448e-05,0.001596381431997,0.00039909535799925001,5.074645407,5.356889149,85.710226386,161.188,13239.625145884898,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,17,202707161326,0.71472474188790913,0.00061594843133316868,0.71419562212087961,8.6828664303650882e-05,0.0015516920372859238,0.00037634059812704243,5.982189211,5.393671506,91.692415597,161.188,3719.3972985418013,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,18,202707161327,0.71351132998255706,0.00059746347401889999,0.71415760589097266,4.8812434396694471e-05,0.0015139782495240176,0.00035684809560245726,5.376205957,5.392701197,97.068621554,161.188,3607.4457890020631,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,19,202707161328,0.71286249293701676,0.001246300519559207,0.71408944205129077,1.9351405285195078e-05,0.0015010228007795584,0.00034435824739728838,4.792205008,5.361096135,101.860826562,161.188,3728.283043378809,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,20,202707161329,0.71383425917995769,0.00027453427661827678,0.71407668290772419,3.2110548851771448e-05,0.00146210217180629,0.00032693598462089408,5.285256536,5.357304155,107.146083098,161.188,4042.4603033600761,13902.41935243564,1,1,0.71410879345657596
clifford_t_depol,ct_depol_n20_d12,1.00,1,202707162319,0.11237906789727362,0.046057337191220821,0.11237906789727362,0.046057337191220821,,,0.014879485,0.014879485,0.014879485,13.492,17.275560487325901,17.275560487325901,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,2,202707162320,0.037087475724347806,0.029234254981704989,0.074733271810810714,0.0084115411047579192,0.053239195391807825,0.037645796086462902,0.017075769,0.015977627,0.031955254,13.613,9.3102734133717107,17.275560487325901,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,3,202707162321,0.089999265530194716,0.023677534824141921,0.07982193638393871,0.013500205677885915,0.038663800697771158,0.022322555740752221,0.014021103,0.015325452,0.045976357,13.613,16.630329403649604,17.275560487325901,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,4,202707162322,0.078897666445788273,0.012575935739735478,0.079590868899401104,0.013269138193348309,0.031572243479480865,0.015786121739740432,0.014146079,0.015030609,0.060122436,13.613,7.8937402768652474,17.275560487325901,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,5,202707162323,0.11371897520172497,0.047397244495672175,0.086416490159865883,0.020094759453813088,0.031313742138273093,0.014003931210215651,0.014329800,0.014890447,0.074452236,13.613,48.889952972283751,48.889952972283751,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,6,202707162324,0.067886925782186067,0.0015651950761332717,0.083328229430252573,0.017006498724199778,0.029011454347657895,0.011843876641301742,0.014476829,0.014821511,0.088929065,13.613,22.782237061873804,48.889952972283751,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,7,202707162325,0.092134491859089507,0.025812761153036712,0.084586266920086417,0.018264536214033622,0.026692052707737883,0.010088647635214665,0.014062655,0.014713103,0.102991720,13.613,9.1447113289200512,48.889952972283751,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,8,202707162326,0.048301663728875802,0.018020066977176993,0.080050691521185088,0.013728960815132293,0.027843426876699037,0.0098441379779928301,0.015021856,0.014751697,0.118013576,13.613,45.463149023576925,48.889952972283751,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,9,202707162327,0.01545715975171,0.050864570954342797,0.072873632435687855,0.0065519017296350596,0.033792616971149055,0.011264205657049685,0.014092961,0.014678504,0.132106537,13.613,18.237169566281317,48.889952972283751,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,10,202707162328,0.054118175271521761,0.012203555434531034,0.070998086719271242,0.0046763560132184467,0.032407334818188423,0.010248099092115413,0.014585429,0.014669197,0.146691966,13.613,87.285667317579467,87.285667317579467,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,11,202707162329,0.092800091693438058,0.026478360987385263,0.072980087171468228,0.0066583564654154326,0.031439201623672801,0.0094792759540049953,0.014994706,0.014698788,0.161686672,13.613,19.037023945417509,87.285667317579467,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,12,202707162330,0.075378486977237966,0.0090567562711851707,0.073179953821949043,0.0068582231158962476,0.029984097222652314,0.0086556633014531117,0.014024768,0.014642620,0.175711440,13.613,8.6658181145522075,87.285667317579467,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,13,202707162331,0.064672118957428637,0.0016496117486241579,0.07252550498621671,0.0062037742801639151,0.028804401081970656,0.0079889034661596633,0.015541596,0.014711772,0.191253036,13.613,78.369147049305866,87.285667317579467,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,14,202707162332,0.053926244817652527,0.012395485888400268,0.071196986402747839,0.0048752556966950439,0.028117261706505567,0.0075146542828573313,0.014422909,0.014691139,0.205675945,13.613,9.2667719420155166,87.285667317579467,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,15,202707162333,0.047435611044977746,0.018886119661075049,0.069612894712229839,0.0032911640061770442,0.027780399099739034,0.0071728682042856524,0.016127153,0.014786873,0.221803098,13.613,36.042509394962508,87.285667317579467,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,16,202707162334,0.11176921683925289,0.045447486133200099,0.072247664845168771,0.0059259341391159764,0.028833535237975286,0.0072083838094938214,0.014073071,0.014742261,0.235876169,13.613,8.7687600842265176,87.285667317579467,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,17,202707162335,0.025940729183082729,0.04038100152297007,0.06952372745328135,0.0032019967472285554,0.030092343722752317,0.0072984653936059045,0.013742220,0.014683435,0.249618389,13.613,74.800183838092465,87.285667317579467,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,18,202707162336,0.055828072954047916,0.010493657752004878,0.068762857758879498,0.0024411270528267026,0.02937179194533546,0.006922997753382374,0.014699298,0.014684316,0.264317687,13.613,18.729660589424711,87.285667317579467,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,19,202707162337,0.084665677335036826,0.018343946628984031,0.069599848262887787,0.0032781175568349918,0.0287764621376384,0.006601773179504747,0.013658616,0.014630332,0.277976303,13.613,50.284075922522845,87.285667317579467,0.81450624999999988,0.81450624999999988,0.066321730706052795
clifford_t_depol,ct_depol_n20_d12,1.00,20,202707162338,0.043344653735988906,0.022977076970063889,0.068287088536542834,0.0019653578304900388,0.02861761915372369,0.006399094178192617,0.014003157,0.014598973,0.291979460,13.613,5.886127082764034,87.285667317579467,0.81450624999999988,0.81450624999999988,0.066321730706052795
