family,case,tail_ratio,passes,seed,pass_estimate,pass_absolute_error,mean_estimate,mean_absolute_error,empirical_sd,empirical_stderr,pass_runtime_s,mean_runtime_s,total_runtime_s,max_peak_rss_mb,pass_max_importance_multiplier,max_importance_multiplier,pass_max_post_truncation_abs_coefficient,max_post_truncation_abs_coefficient,reference
clifford_t,ct_n20_d12,1.00,95,202707160395,0.32515637530967811,0.0043643873798188682,0.32889617496771373,0.00062458772178325406,0.0043399581476227167,0.00044527031084164929,0.817567347,0.823454764,78.228202621,90.051,430.70848931677574,21603.150012187914,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,96,202707160396,0.33550747349311399,0.0059867108036170125,0.32896504266068666,0.00055572002881032478,0.0043694709005095067,0.00044595725634115059,0.800599810,0.823216692,79.028802431,90.051,279.41375790821093,21603.150012187914,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,97,202707160397,0.32920498307596197,0.0003157796135350166,0.3289675162732153,0.00055324641628168303,0.0043467219367626202,0.0004413427449394104,0.808201527,0.823061896,79.837003958,90.051,211.73230224979682,21603.150012187914,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,98,202707160398,0.32944954959962347,7.1213089873511937e-05,0.32897243498062761,0.00054832770886936721,0.0043245322472977724,0.00043684372536059349,0.815905747,0.822988875,80.652909705,90.672,175.72616912508789,21603.150012187914,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,99,202707160399,0.32686720385649659,0.0026535588330003912,0.32895117001977781,0.00056959266971917666,0.0043076112144628193,0.00043293121639697933,0.796272704,0.822719014,81.449182409,90.672,110.70948382943918,21603.150012187914,1,1,0.32952076268949698
clifford_t,ct_n20_d12,1.00,100,202707160400,0.32835181490603316,0.0011689477834638251,0.3289451764686403,0.0005755862208566831,0.004286219453359638,0.00042862194533596382,0.790256526,0.822394389,82.239438935,90.672,284.71572433116751,21603.150012187914,1,1,0.32952076268949698
ising,ising_n20_s12,1.00,1,202707161310,0.71607600182233511,0.0019672083657591433,0.71607600182233511,0.0019672083657591433,,,5.992889764,5.992889764,5.992889764,149.723,4299.4634620058623,4299.4634620058623,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,2,202707161311,0.71389246139049511,0.00021633206608084876,0.71498423160641511,0.00087543814983914725,0.0015439962463490607,0.0010917702159199958,4.886096499,5.439493131,10.878986263,149.723,2792.4105380646988,4299.4634620058623,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,3,202707161312,0.71441519092625771,0.00030639746968175174,0.71479455137969605,0.00068575792312008943,0.0011401306809285759,0.00065825475554546467,5.364689033,5.414558432,16.243675296,149.723,3948.3767000660564,4299.4634620058623,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,4,202707161313,0.71508754604583302,0.00097875258925705921,0.7148678000462303,0.00075900658965433188,0.0009423694153529328,0.0004711847076764664,6.597531937,5.710301808,22.841207233,149.723,13902.41935243564,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,5,202707161314,0.71457899655282997,0.00047020309625400714,0.71481003934755027,0.00070124589097431134,0.00082627270183911511,0.00036952038585293535,5.241872552,5.616615957,28.083079785,149.723,3974.5905960025639,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,6,202707161315,0.71374542560215815,0.0003633678544178176,0.71463260372331827,0.00052381026674230835,0.00085736903765136062,0.0003500194439178154,5.039526277,5.520434344,33.122606062,149.723,4005.5475089119291,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,7,202707161316,0.71418877392951174,7.9980472935781144e-05,0.7145691994670601,0.00046040601048413787,0.00080044284841839246,0.00030253895937646242,6.487711513,5.658616796,39.610317575,161.043,3391.3344734505422,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,8,202707161317,0.7155141052346462,0.0014053117780702395,0.71468731268800834,0.00057851923143237283,0.00081288670511070482,0.00028739885076008436,5.339755727,5.618759163,44.950073302,161.043,4856.1876730837112,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,9,202707161318,0.71268543211089908,0.0014233613456768879,0.71446488151277399,0.00035608805619802286,0.0010116656292336889,0.00033722187641122963,5.208743310,5.573201846,50.158816612,161.043,3981.321124224125,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,10,202707161319,0.71415772044102266,4.8926984446695521e-05,0.7144341654055989,0.00032537194902293454,0.00095874060300084763,0.00030318039907659415,4.777050367,5.493586698,54.935866979,161.043,3998.8241227690987,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,11,202707161320,0.70904652371224941,0.005062269744326553,0.71394437979711256,0.00016441365946340269,0.0018617342867717709,0.00056133400805108045,5.641752450,5.507056312,60.577619429,161.043,2914.7985515638652,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,12,202707161321,0.71508169585966619,0.00097290240309022558,0.71403915613565871,6.9637320917248502e-05,0.0018052006365292044,0.00052111653672071005,5.304481586,5.490175085,65.882101015,161.043,3904.8975506136635,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,13,202707161322,0.71399486029752801,0.00011393315904795198,0.71403574876349474,7.3044693081225631e-05,0.0017283916875776395,0.00047936960412668579,4.947221631,5.448409434,70.829322646,161.043,13496.067365174347,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,14,202707161323,0.71431206626925725,0.00020327281268128772,0.71405548572819211,5.3307728383855668e-05,0.0016622263014353341,0.00044424866566110328,4.940436520,5.412125655,75.769759166,161.043,4044.7976321633246,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,15,202707161324,0.71562744462058658,0.0015186511640106204,0.71416028298768508,5.1489531109116804e-05,0.0016523850593007235,0.00042664398774624378,5.564299546,5.422270581,81.334058712,161.043,3766.2324558428263,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,16,202707161325,0.71419658935176722,8.7795895191256079e-05,0.71416255213544022,5.3758678864257448e-05,0.001596381431997,0.00039909535799925001,5.705987197,5.440002869,87.040045909,161.043,13239.625145884898,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,17,202707161326,0.71472474188790913,0.00061594843133316868,0.71419562212087961,8.6828664303650882e-05,0.0015516920372859238,0.00037634059812704243,5.775283463,5.459725257,92.815329372,161.043,3719.3972985418013,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,18,202707161327,0.71351132998255706,0.00059746347401889999,0.71415760589097266,4.8812434396694471e-05,0.0015139782495240176,0.00035684809560245726,5.522043555,5.463187385,98.337372927,161.043,3607.4457890020631,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,19,202707161328,0.71286249293701676,0.001246300519559207,0.71408944205129077,1.9351405285195078e-05,0.0015010228007795584,0.00034435824739728838,4.893336918,5.433195255,103.230709845,161.043,3728.283043378809,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,20,202707161329,0.71383425917995769,0.00027453427661827678,0.71407668290772419,3.2110548851771448e-05,0.00146210217180629,0.00032693598462089408,5.093672011,5.416219093,108.324381856,161.043,4042.4603033600761,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,21,202707161330,0.7145613174713924,0.00045252401481643556,0.71409976074408932,9.0327124866451669e-06,0.0014289996290824808,0.00031183328420639461,4.869644019,5.390191708,113.194025875,161.043,3398.7914100108883,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,22,202707161331,0.71393445485350149,0.00017433860307447535,0.71409224683997163,1.6546616604329323e-05,0.0013950061058615043,0.00029741630109012321,4.939935524,5.369725518,118.133961399,161.043,4021.1233501872871,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,23,202707161332,0.71465228167342953,0.00054348821685357152,0.7141165961805569,7.8027239809319582e-06,0.0013679261888479744,0.0002852323277409628,5.005547173,5.353891677,123.139508572,161.043,2707.2346609124675,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,24,202707161333,0.71063772997849639,0.0034710634780795724,0.7139716434221377,0.00013715003443826035,0.0015146404951365705,0.00030917469640342197,5.518550022,5.360752441,128.658058594,161.043,3323.3562873092096,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,25,202707161334,0.71489162867182798,0.00078283521525202016,0.71400844283212517,0.00010035062445079568,0.0014941224016115004,0.00029882448032230011,5.259524285,5.356703315,133.917582879,161.043,2952.9492935210578,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,26,202707161335,0.7142389674641707,0.00013017400759474107,0.71401730916412709,9.1484292448873461e-05,0.0014646329194988486,0.00028723814756826923,4.886818233,5.338630812,138.804401112,161.043,3987.6991847145573,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,27,202707161336,0.71474005211065128,0.00063125865407531734,0.71404407742140563,6.471603517033131e-05,0.001442910393822215,0.0002776882347632549,5.475931418,5.343716020,144.280332530,161.043,3314.1790576998096,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,28,202707161337,0.71404458730153431,6.4206155041657276e-05,0.71404409563141036,6.4697825165604961e-05,0.0014159377310316887,0.00026758707916163657,5.805537817,5.360209655,150.085870347,161.043,2945.2244104593656,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,29,202707161338,0.71535171780324158,0.0012429243466656192,0.71408918605112859,1.9607405447374937e-05,0.0014114666293560628,0.00026210277306389762,5.912383544,5.379250134,155.998253891,161.043,4012.3070658897527,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,30,202707161339,0.71262867491870108,0.001480118537874886,0.71404050234671435,6.8291109861617905e-05,0.0014123184040445006,0.00025785288275828946,4.797044768,5.359843289,160.795298659,161.043,4010.7937512777185,13902.41935243564,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,31,202707161340,0.71381262919971822,0.00029616425685774495,0.71403315160003711,7.5641856538855023e-05,0.001389183286335598,0.00024950468371285283,5.804358238,5.374182481,166.599656897,161.043,16901.868328471519,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,32,202707161341,0.71499238192919368,0.00088358847261771345,0.7140631275478232,4.566590875276777e-05,0.0013770735107833589,0.00024343450441681981,5.241145438,5.370025073,171.840802335,161.043,4159.1567910588437,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,33,202707161342,0.71443788555837895,0.00032909210180298576,0.71407448385117334,3.4309605402627064e-05,0.0013569550330837501,0.00023621555139650564,5.274384829,5.367126884,177.115187164,161.043,3866.8620556214282,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,34,202707161343,0.71209202935177929,0.0020167641047966756,0.71401617636589709,9.2617090678870362e-05,0.0013788114851654362,0.00023646421888411361,5.193606170,5.362023333,182.308793334,161.043,12353.538232270948,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,35,202707161344,0.71327084214120418,0.00083795131537178769,0.71399488110233433,0.00011391235424162982,0.0013642132800881044,0.00023059413160472138,4.852423027,5.347463325,187.161216361,161.043,4132.1094332691682,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,36,202707161345,0.71295435519798278,0.0011544382585931823,0.71396597760499125,0.00014281585158471,0.0013557208627700856,0.00022595347712834758,4.893809337,5.334861825,192.055025698,161.043,3994.7057779380975,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,37,202707161346,0.70509563190589541,0.0090131615506805485,0.71372623853204287,0.00038255492453309614,0.0019782549225410718,0.00032522310589759026,5.822329731,5.348036633,197.877355429,161.043,3545.4064116951408,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,38,202707161347,0.71320149458698157,0.00090729886959439732,0.71371242948085689,0.00039636397571907178,0.0019531944823660309,0.00031684998467418167,5.321544430,5.347339470,203.198899859,161.043,3223.8943442873756,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,39,202707161348,0.71357324426081403,0.00053554919576193072,0.71370886062906103,0.00039993282751493719,0.0019274520758191633,0.00030863934244870544,5.646273042,5.355004433,208.845172901,161.043,2785.3166336338422,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,40,202707161349,0.71450188518953739,0.00039309173296142585,0.71372868624307295,0.00038010721350301147,0.0019067080163754496,0.00030147700823240242,5.216012007,5.351529623,214.061184908,161.043,4051.4798215229434,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,41,202707161350,0.71526000315954708,0.0011512097029711121,0.71376603543615758,0.00034275802041838777,0.0018978515548917301,0.00029639461683358183,6.017952800,5.367783847,220.079137708,161.043,3996.1442906531156,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,42,202707161351,0.71397794199430176,0.0001308514622742063,0.71377108083039909,0.00033771262617687814,0.001874849302649478,0.00028929552807290638,4.907051815,5.356814036,224.986189523,161.043,3951.8755492610521,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,43,202707161352,0.71304907952048857,0.001059713936087392,0.71375429010226177,0.00035450335431419511,0.0018556645528736728,0.00028298619133012719,5.082967839,5.350445520,230.069157362,161.043,3966.3795235334742,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,44,202707161353,0.71424923983357558,0.00014044637699961449,0.71376553895979156,0.00034325449678440645,0.0018354774221766689,0.00027670863275130748,5.083653610,5.344382068,235.152810972,161.043,3375.6090189988631,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,45,202707161354,0.71271050625023935,0.0013982872063366125,0.71374209378846831,0.00036669966810765064,0.00182130313855449,0.00027150384169610385,5.277496811,5.342895729,240.430307783,161.043,3680.9606357628131,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,46,202707161355,0.71426096614042633,0.00015217268385037119,0.71375337362220637,0.0003554198343695969,0.0018025769277104765,0.00026577546834131728,5.044406186,5.336406825,245.474713969,161.043,3407.6070409685381,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,47,202707161356,0.71698701960749145,0.0028782261509154861,0.71382217460061681,0.00028661885595915315,0.0018442139215292534,0.00026900624798416333,5.555801728,5.341074802,251.030515697,161.043,3304.5688016285753,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,48,202707161357,0.71309666636428526,0.0010121270922907044,0.71380705984569326,0.00030173361088270401,0.0018274918621145686,0.00026377572963342416,5.222670060,5.338608037,256.253185757,161.043,3879.2082928465993,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,49,202707161358,0.71434324431328777,0.00023445085671180976,0.71381800238584814,0.00029079107072782495,0.0018099768204644128,0.00025856811720920185,5.381732280,5.339488123,261.634918037,161.043,3651.7577794531844,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,50,202707161359,0.71140741522223294,0.0027013782343430215,0.71376979064257584,0.00033900281400012222,0.0018235616877004962,0.00025789056705700122,5.414453311,5.340987427,267.049371348,161.043,3315.8160818671504,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,51,202707161360,0.71369531507718997,0.00041347837938598975,0.71376833033737219,0.00034046311920377104,0.0018052640918513219,0.00025278753542303179,5.117783653,5.336610882,272.167155001,161.043,3694.7469861304075,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,52,202707161361,0.71336955774343336,0.00073923571314260528,0.7137606616336426,0.00034813182293336187,0.0017883330148887051,0.00024799716856870507,5.834415350,5.346184045,278.001570351,161.043,3677.2587657499425,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,53,202707161362,0.7207461738463613,0.0066373803897853412,0.71389246375086379,0.00021632970571217047,0.0020142834150220913,0.0002766831058399257,6.321311784,5.364582682,284.322882135,161.043,12651.436006607704,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,54,202707161363,0.71558513005198132,0.0014763365954053587,0.71392380942310663,0.00018498403346933756,0.0020084426549113361,0.00027331442678741843,5.302621465,5.363435252,289.625503600,161.043,3828.9210260742329,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,55,202707161364,0.71496544052849242,0.00085664707191646094,0.71394274817047731,0.00016604528609864833,0.001994710081825295,0.00026896665256413124,5.108451517,5.358799184,294.733955117,161.043,3846.7154831484045,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,56,202707161365,0.71762269893671893,0.0035139054801429648,0.71400846157701736,0.00010033187955860168,0.0020367492116343754,0.00027217206188277722,5.556285516,5.362325726,300.290240633,161.043,3310.8897649940991,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,57,202707161366,0.71478709451038869,0.00067830105381272432,0.71402212180391855,8.6671652657410725e-05,0.0020211150443174598,0.00026770322735494254,4.749133639,5.351567970,305.039374272,161.043,3987.1954917965345,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,58,202707161367,0.71381308116260589,0.00029571229397007404,0.71401851765493041,9.0275801645556264e-05,0.002003495549794405,0.00026307185389383197,4.907678732,5.343914707,309.947053004,161.043,4205.1293041838262,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,59,202707161368,0.71409941866210858,9.3747944673872041e-06,0.71401988885844192,8.8904598134043056e-05,0.001986176867622814,0.00025857820341111811,4.782174236,5.334393682,314.729227240,161.043,4020.6868484424167,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,60,202707161369,0.71342150941938864,0.00068728403718731901,0.71400991586779106,9.8877588784906933e-05,0.0019707875316106538,0.00025442757629470949,5.808125100,5.342289206,320.537352340,161.043,3844.6117988010965,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,61,202707161370,0.71493317804275869,0.00082438458618272481,0.71402505131328231,8.3742143293652482e-05,0.0019578672292819527,0.00025067921136012511,5.259663931,5.340934693,325.797016271,161.043,3903.4586357354774,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,62,202707161371,0.71446541113977047,0.00035661768319450449,0.71403215389112884,7.6639565447123026e-05,0.0019425580327074392,0.00024670511685908497,5.847620625,5.349107047,331.644636896,161.043,3947.800087403602,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,63,202707161372,0.70953138780326053,0.0045774056533154361,0.71396071315957532,0.00014808029700064118,0.0020085333747837221,0.00025305141950719137,6.707226720,5.370664502,338.351863616,161.043,4096.4633148268877,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,64,202707161373,0.71488745113560459,0.00077865767902862704,0.71397519344045091,0.00013360001612505723,0.0019958934648162804,0.00024948668310203505,5.134677183,5.366977200,343.486540799,161.043,13615.859758784974,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,65,202707161374,0.71366180805077528,0.00044698540580068169,0.71397037212676351,0.00013842132981245481,0.0019806206217041493,0.00024566575313498721,5.733212474,5.372611589,349.219753273,161.043,3971.9729346716495,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,66,202707161375,0.71541467828721872,0.0013058848306427562,0.71399225555343715,0.00011653790313881363,0.0019733506411210465,0.00024290267264061175,5.303515501,5.371564678,354.523268774,161.043,3308.5447039262172,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,67,202707161376,0.71519540567804851,0.0010866122214725493,0.71401021301798362,9.8580438592343889e-05,0.001963852481767316,0.00023992276649526401,4.745603230,5.362221970,359.268872004,161.043,4021.8053252767022,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,68,202707161377,0.71409443024228614,1.4363214289825343e-05,0.7140114515065763,9.7341949999663058e-05,0.0019491685248670806,0.00023637140323989227,5.607133905,5.365823616,364.876005909,161.043,14798.562386456231,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,69,202707161378,0.71365703068852238,0.00045176276805358739,0.71400631497298128,0.00010247848359468126,0.0019352537281973159,0.0002329771710064492,5.502342346,5.367802149,370.378348255,161.043,3705.5598454177184,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,70,202707161379,0.7135096852311662,0.00059910822540976127,0.71399922026238394,0.00010957319419202527,0.0019220957506283763,0.00022973438310311015,4.911250263,5.361279979,375.289598518,161.043,2714.2819407342158,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,71,202707161380,0.71493977331842029,0.00083097986184432759,0.71401246748852532,9.6325968050647859e-05,0.0019115789041614665,0.00022686267816491342,5.066741774,5.357131553,380.356340292,161.043,3981.2833795198808,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,72,202707161381,0.7143159766323991,0.0002071831758231335,0.71401668289330134,9.2110563274627744e-05,0.0018984063437487901,0.00022372933318538825,5.261084474,5.355797566,385.617424766,161.043,3339.2048872920436,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,73,202707161382,0.7148431676849627,0.00073437422838673605,0.71402800460277605,8.0788853799917959e-05,0.0018876570271515463,0.00022093354397065436,5.292459442,5.354929921,390.909884208,161.043,3504.9237703520494,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,74,202707161383,0.71438546392338942,0.00027667046681345564,0.71403283513413573,7.5958322440228265e-05,0.0018751437650914127,0.00021798103499707166,5.359927306,5.354997453,396.269811514,161.043,3450.9000297986381,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,75,202707161384,0.71312903964983809,0.00097975380673787082,0.71402078452767848,8.8008928897487237e-05,0.0018653524310011664,0.00021539234563440924,5.556761215,5.357687636,401.826572729,161.043,3860.0951362013602,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,76,202707161385,0.71446397724878996,0.00035518379221399776,0.71402661601085093,8.2177445725029052e-05,0.001853572307782843,0.00021261932563607585,4.869529176,5.351264499,406.696101905,161.043,3423.4660546779828,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,77,202707161386,0.71491112773620591,0.00080233427962994597,0.71403810317611538,7.0690280460583566e-05,0.0018440943183343098,0.00021015405156332102,6.201174755,5.362302294,412.897276660,161.043,3950.7269396019633,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,78,202707161387,0.71796882338441559,0.0038600299278396255,0.71408849702493959,2.0296431636368517e-05,0.0018853655479700363,0.0002134756110933913,6.151953773,5.372426031,419.049230433,161.043,3544.66224743778,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,79,202707161388,0.71361098461079531,0.00049780884578065621,0.71408245256400116,2.634089257480543e-05,0.001874011130723513,0.0002108427249377722,4.821921881,5.365457624,423.871152314,161.043,3592.8178050407605,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,80,202707161389,0.71443105132502938,0.00032225786845341275,0.71408681004851393,2.1983408062031806e-05,0.0018625203561622662,0.00020823610629279733,4.942491493,5.360170548,428.813643807,161.043,3498.6967232848756,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,81,202707161390,0.7164922829363225,0.0023834894797465367,0.71411650724465969,7.713788083729689e-06,0.0018700416041701974,0.00020778240046335526,5.613193170,5.363294284,434.426836977,161.043,14067.780746239159,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,82,202707161391,0.71330707843736652,0.00080171501920944799,0.71410663616164394,2.1572949320258772e-06,0.0018606106563000438,0.0002054700742063356,5.057057887,5.359559693,439.483894864,161.043,3348.5052883485819,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,83,202707161392,0.71315528942462736,0.00095350403194860434,0.71409517415276424,1.3619303811718275e-05,0.0018521766675158983,0.00020330280128005331,5.527294005,5.361580589,445.011188869,161.043,4441.5048354702367,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,84,202707161393,0.71303208099497528,0.0010767124616006818,0.71408251828183822,2.6275174737744322e-05,0.0018446356682199703,0.00020126625188651099,5.542300149,5.363732012,450.553489018,161.043,4436.6574213327576,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,85,202707161394,0.71418371723320595,7.492377662998706e-05,0.71408370885773664,2.5084598839320016e-05,0.001833655673607599,0.00019888788237873642,6.482298877,5.376891622,457.035787895,161.043,3658.7751777841463,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,86,202707161395,0.71414791459980143,3.912114322546234e-05,0.71408445543613286,2.4338020443104291e-05,0.0018228506999247555,0.00019656304610871512,5.789160830,5.381685450,462.824948725,161.043,4005.4575044561066,16901.868328471519,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,87,202707161396,0.71354762636013125,0.00056116709644471463,0.71407828498698334,3.0508469592627208e-05,0.0018131354388561389,0.00019438852313562925,5.448502003,5.382453457,468.273450728,161.043,21857.161623275064,21857.161623275064,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,88,202707161397,0.71400613492423548,0.00010265853234048272,0.71407746509990666,3.1328356669302337e-05,0.0018027014108313172,0.00019216861608225319,5.063753417,5.378831865,473.337204145,161.043,3354.2005544214412,21857.161623275064,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,89,202707161398,0.71277012493367842,0.0013386685228975459,0.7140627758845558,4.6017572020162767e-05,0.0017977784626713139,0.0001905641359152686,5.900211063,5.384690059,479.237415208,161.043,9936.8251269547382,21857.161623275064,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,90,202707161399,0.71470279661771352,0.00059400316113755736,0.71406988722603526,3.8906230540702857e-05,0.001788922613456257,0.00018856900054342514,5.361657421,5.384434140,484.599072629,161.043,4252.5635083777561,21857.161623275064,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,91,202707161400,0.71419543664034824,8.6643183772272536e-05,0.71407126688992884,3.7526566647128057e-05,0.001779005077272969,0.0001864904046956558,4.644308484,5.376300891,489.243381113,161.043,3988.8247505812105,21857.161623275064,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,92,202707161401,0.71676969142784097,0.0026608979712650083,0.71410059759142785,8.1958651481084388e-06,0.0017914315723908216,0.00018676965232020814,5.738208756,5.380234672,494.981589869,161.043,3975.1188749205126,21857.161623275064,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,93,202707161402,0.71456185944746042,0.00045306599088446031,0.71410555739633141,3.2360602445491438e-06,0.0017823108439175873,0.00018481702501367566,4.919867051,5.375284483,499.901456920,161.043,3372.8929486492516,21857.161623275064,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,94,202707161403,0.7135749043163464,0.0005338891402295598,0.71409991215079971,8.8813057762537895e-06,0.0017735473713831314,0.00018292744400909963,5.141418489,5.372796547,505.042875409,161.043,3645.2274145142219,21857.161623275064,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,95,202707161404,0.71390932226795534,0.00019947118862062574,0.71409790594150668,1.0887515069279985e-05,0.0017641967554562744,0.00018100276799170041,5.307046710,5.372104443,510.349922119,161.043,3317.7702921170958,21857.161623275064,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,96,202707161405,0.71357924405534956,0.00052954940122640348,0.7140925032135258,1.6290243050165465e-05,0.0017556851594254322,0.00017918886623205187,5.254096717,5.370875196,515.604018836,161.043,3945.7234240210828,21857.161623275064,1,1,0.71410879345657596
ising,ising_n20_s12,1.00,97,202707161406,0.71384934570699887,0.00025944774957709082,0.71408999643510807,1.8797021467897856e-05,0.001746691521487027,0.00017734965380132594,5.619958584,5.373443066,521.223977420,161.043,4107.6086725259083,21857.161623275064,1,1,0.71410879345657596
